"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","m2","m3","policy","nowa_1d","nibor_3m","gov_10y","reer","rrppi","xr_usd","hfwh"
"1937-01-01",,,,,,,347.888320376558,2813.40130571163,,,,,,,,,
"1937-04-01",,,,,,,353.02344491648,2839.06634740015,,,,,,,,,
"1937-07-01",,,,,,,368.642605988313,2890.44768128448,,,,,,,,,
"1937-10-01",,,,,,,364.57811508429,2929.5581023422,,,,,,,,,
"1938-01-01",,,,,,,371.334042978031,2999.33388989345,,,,,,,,,
"1938-04-01",,,,,,,376.372416406746,3044.19355118259,,,,,,,,,
"1938-07-01",,,,,,,405.337692417542,3116.06521227345,,,,,,,,,
"1938-10-01",,,,,,,386.664137056769,3092.98555874709,,,,,,,,,
"1939-01-01",,,,,,,399.036229024794,3112.17336797484,,,,,,,,,
"1939-04-01",,,,,,,413.304935629647,3120.29410231729,,,,,,,,,
"1939-07-01",,,,,,,454.269310355056,3105.99048247955,,,,,,,,,
"1939-10-01",,,,,,,470.929033492945,3115.64799414408,,,,,,,,,
"1940-01-01",,,,,,,551.425262961935,3234.36456009131,,,,,,,,,
"1940-04-01",,,,,,,762.00125990752,3333.26677514625,,,,,,,,,
"1940-07-01",,,,,,,947.724862653303,3508.95198216137,,,,,,,,,
"1940-10-01",,,,,,,1124.43495780728,3823.27135148718,,,,,,,,,
"1941-01-01",,,,,,,1267.18940515725,4025.42116498782,,,,,,,,,
"1941-04-01",,,,,,,1421.28426376228,4296.0504054997,,,,,,,,,
"1941-07-01",,,,,,,1572.31263001111,4567.51179942919,,,,,,,,,
"1941-10-01",,,,,,,1749.59085458871,4872.97294350032,,,,,,,,,
"1942-01-01",,,,,,,1957.39810896485,5164.80353645618,,,,,,,,,
"1942-04-01",,,,,,,2075.2799830611,5435.29395233471,,,,,,,,,
"1942-07-01",,,,,,,2191.90975322423,5697.80223567541,,,,,,,,,
"1942-10-01",,,,,,,2363.4091550608,6030.28409493676,,,,,,,,,
"1943-01-01",,,,,,,2487.69643059534,6255.63275315513,,,,,,,,,
"1943-04-01",,,,,,,2543.8769830642,6452.90116238026,,,,,,,,,
"1943-07-01",,,,,,,2732.16512286664,6827.49873561918,,,,,,,,,
"1943-10-01",,,,,,,2899.8442779328,7176.99420917915,,,,,,,,,
"1944-01-01",,,,,,,2941.66644016219,7401.52950976503,,,,,,,,,
"1944-04-01",,,,,,,3108.57648116007,7787.73222745604,,,,,,,,,
"1944-07-01",,,,,,,3230.0719292159,8075.18164349248,,,,,,,,,
"1944-10-01",,,,,,,3290.53559722569,8241.16341374874,,,,,,,,,
"1945-01-01",,,,,,,3498.23194183386,8599.33167741654,,,,,,,,,
"1945-04-01",,,,,,,3315.43842667488,8629.83788650788,,,,,,,,,
"1945-07-01",,,,,,,2103.88371937009,7300.83816900186,,,,,,,,,
"1945-10-01",,,,,,,2417.26617111217,7617.12783486688,,,,,,,,,
"1946-01-01",,,,,,,2563.42878320889,7778.68429126759,,,,,,,,,
"1946-04-01",,,,,,,2725.56953022467,8104.25925482207,,,,,,,,,
"1946-07-01",,,,,,,2859.4744806255,8312.54639976056,,,,,,,,,
"1946-10-01",,,,,,,2892.85140959205,8329.23903197079,,,,,,,,,
"1947-01-01",,,,,,,3008.66213488483,8623.2295288303,,,,,,,,,
"1947-04-01",,,,,,,3052.4095296021,8759.04366942131,,,,,,,,,
"1947-07-01",,,,,,,3285.64637543605,9176.42491493755,,,,,,,,,
"1947-10-01",,,,,,,3285.24231913141,9198.084314537,,,,,,,,,
"1948-01-01",,,,,,,3383.02934885023,9403.17172075424,,,,,,,,,
"1948-04-01",,,,,,,3427.63042882157,9566.56205150793,,,,,,,,,
"1948-07-01",,,,,,,3444.883720987,9666.23763500069,,,,,,,,,
"1948-10-01",,,,,,,3357.84878650125,9623.66738027225,,,,,,,,,
"1949-01-01",,,,,,,3310.22979005163,9668.58453944003,,,,,,,,,
"1949-04-01",,,,,,,3276.95849542024,9713.25615849094,,,,,,,,,
"1949-07-01",,,,,,,3286.22894436914,9828.50044092868,,,,,,,,,
"1949-10-01",,,,,,,3336.87063417189,9955.2967576804,,,,,,,,,
"1950-01-01",,,,,,,3368.99784082857,10085.5412019745,,,,,,,,,
"1950-04-01",,,,,,,3330.35654862012,10111.8908499377,,,,,,,,,
"1950-07-01",,,,,,,3283.71362111029,10112.0437387843,,,,,,,,,
"1950-10-01",,,,,,,3250.10200956355,10061.9235144263,,,,,,,,,
"1951-01-01",,,,,,,3252.22194579902,10064.5930537074,,,,,,,,,
"1951-04-01",,,,,,,3352.18972434082,10306.4653598678,,,,,,,,,
"1951-07-01",,,,,,,3657.83019479856,10916.7458097026,,,,,,,,,
"1951-10-01",,,,,,,3608.49825999146,11073.2988238055,,,,,,,,,
"1952-01-01",,,,,,,3720.56453910497,11364.0810981076,,,,,,,,,
"1952-04-01",,,,,,,3792.36931750524,11600.3355882217,,,,,,,,,
"1952-07-01",,,,,,,3789.73124869961,11703.2026989727,,,,,,,,,
"1952-10-01",,,,,,,3791.18080272161,11788.4307768615,,,,,,,,,
"1953-01-01",,,,,,,3831.02241227695,11988.3891345173,,,,,,,,,
"1953-04-01",,,,,,,3849.31832591389,12111.9886021924,,,,,,,,,
"1953-07-01",,,,,,,3908.85582847139,12341.9702147699,,,,,,,,,
"1953-10-01",,,,,,,3902.63767146151,12359.8118970013,,,,,,,,,
"1954-01-01",,,,,,,3998.72028856586,12672.9967606113,,,,,,,,,
"1954-04-01",,,,,,,4129.56340086846,12961.867889719,,,,,,,,,
"1954-07-01",,,,,,,4130.09108050252,13116.2149954972,,,,,,,,,
"1954-10-01",,,,,,,4027.28395671542,12973.6138706326,,,,,,,,,
"1955-01-01",,,,,,,4002.75904889081,13215.4038457276,,,,,,,,,
"1955-04-01",,,,,,,3817.66030892275,13064.2917766951,,,,,,,,,
"1955-07-01",,,,,,,3828.34742054745,13177.9103418695,,,,,,,,,
"1955-10-01",,,,,,,3927.34986447434,13382.2836133947,,,,,,,,,
"1956-01-01",,,,,,,3885.88479830799,13437.9819819424,,,,,,,,,
"1956-04-01",,,,,,,3800.82065197547,13434.2145356928,,,,,,,,,
"1956-07-01",,,,,,,3867.80094530194,13729.3204054297,,,,,,,,,
"1956-10-01",,,,,,,3946.80026049512,14006.6892428716,,,,,,,,,
"1957-01-01",,,,,,,4038.83277900829,14175.2993249538,,,,,,,,7.14286000614286,
"1957-04-01",,,,,,,4091.45150617728,14373.7215280862,,,,,,,,7.14286000614286,
"1957-07-01",,,,,,,3945.05277640748,14280.954414096,,,,,,,,7.14286000614286,
"1957-10-01",,,,,,,3997.00360696686,14522.5259143521,,,,,,,,7.14286000614286,
"1958-01-01",,,,,,,3935.35097911988,14463.1043086522,,,,,,,,7.14286000614286,
"1958-04-01",,,,,,,4066.70836059598,14740.4951691606,,,,,,,,7.14286000614286,
"1958-07-01",,,,,,,4095.72221859114,14715.3472524634,,,,,,,,7.14286000614286,
"1958-10-01",,,,,,,4160.1801663627,14952.0523945452,,,,,,,,7.14286000614286,
"1959-01-01",,,,,,,4210.56110671664,15102.8359351463,,,,,,,,7.14286000614286,
"1959-04-01",,,,,,,4267.07266265418,15307.0922801141,,,,,,,,7.14286000614286,
"1959-07-01",,,,,,,4236.41973799881,15458.8552196749,,,,,,,,7.14286000614286,
"1959-10-01",,,,,,,4326.59659843815,15679.8755298595,,,,,,,,7.14286000614286,
"1960-01-01",,,,,,,4139.82183429198,15567.0901675917,,,,,,,,7.14286000614286,
"1960-04-01",,,,,,,4169.99374229621,15786.9471741518,,,,,,,,7.14286000614286,
"1960-07-01",,,,,,,4239.96489417731,16092.7650276734,,,,,,,,7.14286000614286,
"1960-10-01",,,,,,,4292.94924512923,16393.0055330156,,,,,,,,7.14286000614286,
"1961-01-01",,,,,,,4278.50270865947,16630.9770918547,,,,,,,,7.14286000614286,
"1961-04-01",,,,,,,4310.44863753813,16811.6253935903,,,,,,,,7.14286000614286,
"1961-07-01",,,,,,,4329.32722356227,16974.1305886638,,,,,,,,7.14286000614286,
"1961-10-01",,,,,,,4455.07338851101,17271.9759571172,,,,,,,,7.14286000614286,
"1962-01-01",,,,,,,4472.63855066624,17535.0136898731,,,,,,,,7.14286000614286,
"1962-04-01",,,,,,,4608.16450672175,17934.3245603348,,,,,,,,7.14286000614286,
"1962-07-01",,,,,,,4707.7133099952,18264.0208795458,,,,,,,,7.14286000614286,
"1962-10-01",,,,,,,4762.23693590346,18547.3280996454,,,,,,,,7.14286000614286,
"1963-01-01",,,,,,,4785.77573635792,18718.8577123963,,,,,,,,7.14286000614286,
"1963-04-01",,,,,,,4825.60304888736,19027.7333326632,,,,,,,,7.14286000614286,
"1963-07-01",,,,,,,4895.13444619433,19336.561022656,,,,,,,,7.14286000614286,
"1963-10-01",,,,,,,4967.99478024764,19722.7135125223,,,,,,,,7.14286000614286,
"1964-01-01",,,,,,,5124.37932971776,20230.3930504369,,,,,,,,7.14286000614286,
"1964-04-01",,,,,,,5089.39899981385,20506.1318994317,,,,,,,,7.14286000614286,
"1964-07-01",,,,,,,5317.98771661096,21008.8996229345,,,,,,,,7.14286000614286,
"1964-10-01",,,,,,,5249.85467113529,21249.9825583066,,,,,,,,7.14286000614286,
"1965-01-01",,,,,,,5467.73032832653,21939.2548455119,,,,,,,,7.14286000614286,
"1965-04-01",,,,,,,5586.66911246506,22475.4858823707,,,,,,,,7.14286000614286,
"1965-07-01",,,,,,,5674.70385430949,22904.6839070094,,,,,,,,7.14286000614286,
"1965-10-01",,,,,,,5808.70143125628,23455.1877359915,,,,,,,,7.14286000614286,
"1966-01-01",,,,,,,5839.19290848963,23809.460622567,,,,,,,,7.14286000614286,
"1966-04-01",,,,,,,5967.3555007188,24284.7792220198,,,,,,,,7.14286000614286,
"1966-07-01",,,,,,,6178.13070216907,24939.8639576376,,,,,,,,7.14286000614286,
"1966-10-01",,,,,,,6271.57713613385,25417.8572047403,,,,,,,,7.14286000614286,
"1967-01-01",,,,,,,6401.26887941172,25979.1596677692,,,,,,,,7.14286000614286,
"1967-04-01",,,,,,,6487.00989864487,26590.108957548,,,,,,,,7.14286000614286,
"1967-07-01",,,,,,,6557.84066390681,27247.7963519854,,,,,,,,7.14286000614286,
"1967-10-01",,,,,,,6687.93479283938,27695.9410973931,,,,,,,,7.14286000614286,
"1968-01-01",,,,,,,6769.44330675956,28140.297463402,,,,,,,,7.14286000614286,
"1968-04-01",,,,,,,6879.70841924528,28794.2788260551,,,,,,,,7.14286000614286,
"1968-07-01",,,,,,,7181.09706761358,29783.9972621117,,,,,,,,7.14286000614286,
"1968-10-01",,,,,,,7621.57149896745,30825.7166902351,,,,,,,,7.14286000614286,
"1969-01-01",,,,,,,7640.55570123699,31614.48606195,,,,,,,,7.14286000614286,
"1969-04-01",,,,,,,7797.8342247537,32323.3843772465,,,,,,,,7.14286000614286,
"1969-07-01",,,,,,,8348.48974147065,33486.9200654846,,,,,,,,7.14286000614286,
"1969-10-01",,,,,,,8282.73516877195,33641.4575152446,,,,,,,,7.14286000614286,
"1970-01-01",,,,,,,8561.67238027048,34860.5386049969,,,,,,,28.4659807357516,7.14286000614286,
"1970-04-01",,,,,,,8956.97453978804,36138.1470119594,,,,,,,28.0914742476966,7.14286000614286,
"1970-07-01",,,,,,,9220.07346459053,37397.430077462,,,,,,,27.5122762977667,7.14286000614286,
"1970-10-01",,,,,,,9359.88656170721,38515.7795571764,,,,,,,26.9564953832318,7.14286000614286,
"1971-01-01",,,,,,,9869.41494359063,40000.2190053052,,,,,,,27.9283853912576,7.14286000614286,
"1971-04-01",,,,,,,10234.00317601,41121.9396065485,,,,,,,27.7220331467306,7.14286000614286,
"1971-07-01",,,,,,,10236.5457572836,41719.9506297557,,,,,,,27.3847281900832,7.06170888554896,
"1971-10-01",,,,,,,10402.3440961258,43039.5674016175,,,,,,,26.9261860998305,6.87619298536943,
"1972-01-01",,,,,,1.5,10971.7533898951,44783.8843128942,,,,,,,28.3811977813605,6.65174418087981,
"1972-04-01",,,,,,1.5,11143.5822557671,45572.7604200334,,,,,,,29.993070384384,6.5692614006246,
"1972-07-01",,,,,,1.8,11539.0549656574,46726.788560597,,,,,,,29.2397393733784,6.53451186656684,
