"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","ml","policy","tona_1d","gov_9y","gov_10y","gov_20y","n225","reer","xr_usd"
"1990-06-01",38368469.6937586,108.235903686136,90.8872079633745,2.2,138214187.547181,482567160.45339,,861834853.14649,5.25,7.36458,6.71352380952381,6.4887619047619,6.45847619047619,32364.7661904762,,153.77
"1990-07-01",38494305.4156475,108.160264647656,91.0530035244078,2.1,139987405.263823,485858595.214791,,866103183.055448,5.25,7.52415,6.87886363636364,6.78209090909091,6.68868181818182,32170.5336363636,,149.28
"1990-08-01",38710664.8483188,108.239103870562,91.3550442830024,2,138771819.669347,488583045.257796,,868748545.175429,6,7.54348,7.453,7.42339130434783,7.26113043478261,26908.7582608696,,147.42
"1990-09-01",38695749.3803896,108.41596546129,91.5580259237742,2.1,140400079.472386,492730776.598372,,874952449.503277,6,7.76316,7.80031578947368,7.88252631578947,7.59715789473684,23935.6515789474,,138.99
"1990-10-01",39302583.208857,108.818672465489,92.2659695416652,2.2,140321459.930001,495507741.352505,,882061158.121979,6,7.81108,7.35081818181818,7.58077272727273,7.35645454545455,23816.8068181818,,129.73
"1990-11-01",39410177.8611066,109.172514326787,92.6162451950129,2,139185110.422588,493885168.869638,,882812280.862131,6,8.07656,7.04685,7.17715,7.18705,23468.085,,129.08
"1990-12-01",39571498.8747174,109.330997818079,92.803348133083,2,140368725.95498,494873623.64345,,886411119.075431,6,8.22969,6.62752631578947,6.67,6.98294736842105,23740.5015789474,,133.55
"1991-01-01",39981916.9136299,109.924417564888,93.4717204206337,2,141728028.43804,496118455.42169,,891590606.680753,6,8.05428,6.48305263157895,6.52542105263158,6.76478947368421,23321.1994736842,,133.88
"1991-02-01",40119054.1259885,109.845834175184,93.3749475442515,2.1,140993179.559543,495682422.350769,,892829466.488545,6,8.12007,6.36415789473684,6.39294736842105,6.69873684210526,25219.2063157895,,130.48
"1991-03-01",40210010.514682,110.235659830019,93.6103503588439,2.2,141667582.611977,496286143.365606,,896197785.716167,6,8.27813,6.58055,6.56645,6.77675,26458.2485,,137.2
"1991-04-01",40426365.9146228,110.255558624092,93.5617110857592,2.1,141991095.873457,497362868.763832,,898701076.652974,6,8.23363,6.6517619047619,6.61857142857143,6.80057142857143,26469.5638095238,,137.1
"1991-05-01",40838729.3761553,110.585606932262,93.9362653382554,2.1,142088723.530951,498472339.285769,,901902944.49652,6,8.03274,6.63904761904762,6.59009523809524,6.78933333333333,25848.7719047619,,138.04
"1991-06-01",40499490.0704995,110.934534209179,93.9583766630772,2.1,147601105.270061,499999913.537787,,907196213.650868,6,8.04063,6.77085,6.72675,6.81405,24533.9945,,139.79
"1991-07-01",40945194.5844195,110.999754453464,94.229738886658,2.1,148273061.788976,501995966.329363,,910762002.354712,5.5,7.4606,6.68695652173913,6.66560869565217,6.87408695652174,23226.717826087,,138.01
"1991-08-01",40856023.0176375,111.341350204948,94.3533019583294,2.1,148629051.776246,501621177.701769,,913952767.851489,5.5,7.48438,6.46581818181818,6.44022727272727,6.72763636363636,22730.0363636364,,138.89
"1991-09-01",40961225.1674751,111.227789380432,94.1166846027572,2.1,149497270.471634,503681647.866061,,918297975.572397,5.5,7.04934,6.20131578947368,6.18436842105263,6.47142105263158,23038.9621052632,,134.58
"1991-10-01",41359257.3741577,112.142633262147,94.8327333064058,2,150564620.406265,505548392.883392,,922257667.688435,5.5,6.85795,6.01004545454545,6.014,6.34659090909091,24631.8381818182,,130.72
"1991-11-01",41852123.1646095,112.620557113282,95.377349070841,2.1,152299762.118152,506035436.632531,,927345583.169519,5,6.38281,6.0012,6.0041,6.3249,23795.756,,129.68
"1991-12-01",41766230.2985065,112.494079535652,95.2318527348179,2.1,152676750.011612,505376386.132661,,928748799.537414,4.5,6.30952,5.78425,5.758,6.18045,22304.1065,,128.11
"1992-01-01",41738595.0119006,112.167172711589,95.0934308322046,2.1,152079001.354975,505311919.960277,,930703090.737642,4.5,5.52632,5.51621052631579,5.52373684210526,5.977,21857.02,,125.09
"1992-02-01",41851859.4524373,112.124923852165,95.1715338678104,2,151673982.862742,504025226.665131,,932361348.716429,4.5,5.68257,5.65168421052632,5.59968421052632,6.11378947368421,21412.5657894737,,127.5
"1992-03-01",41874176.8647104,112.490375887891,95.4436896615498,2.1,152679089.170339,505715169.751778,,935890271.71539,4.5,5.65327,5.60390476190476,5.5232380952381,6.08028571428571,20350.6947619048,,132.7
"1992-04-01",42114163.9771857,113.065142976722,95.9112336910139,2.1,152020211.548001,504894540.400316,,937568907.982374,3.75,4.76637,5.76338095238095,5.67761904761905,6.14371428571429,17593.1152380952,,133.53
"1992-05-01",41804351.2343936,113.206931503059,95.8008475575934,2.1,151868259.589269,503364364.4223,,940344024.971067,3.75,4.74507,5.70857894736842,5.68921052631579,6.10705263157895,18323.5316666667,,130.57
"1992-06-01",42187101.3750272,113.379130641887,96.1958069217133,2.1,152491653.02977,504007195.96553,,941204362.871122,3.75,4.75284,5.61895454545455,5.64227272727273,6.11831818181818,16948.0668181818,,126.81
"1992-07-01",41874831.3309882,112.915682588393,95.7607810697521,2.1,152435324.91281,502606287.984158,,942404923.943949,3.25,4.53125,5.38373913043478,5.42904347826087,6.08704347826087,16278.1360869565,,125.65
"1992-08-01",41535523.1571203,113.297918062259,95.9130000842862,2.2,153820568.852546,503001458.022959,,943322518.680079,3.25,4.11905,5.15433333333333,5.16252380952381,6.08780952380952,15790.149047619,,126.31
"1992-09-01",42267902.9534668,113.088298434946,96.0466789778724,2.2,153934266.970626,501355878.492794,,942617115.228008,3.25,4.22656,5.0739,5.0496,5.7224,18202.8375,,122.72
"1992-10-01",42052651.3903847,113.18000343031,95.7988646081715,2.2,154011779.48526,502486181.588266,,946961608.268431,3.25,4.07386,4.98327272727273,5.02659090909091,5.76863636363636,17174.5186363636,,121.04
"1992-11-01",42142144.5991903,113.574924650598,96.1254244462639,2.3,154690018.79067,503325285.95571,,949939485.753288,3.25,3.94572,4.84468421052632,4.89131578947368,5.61347368421053,16819.5584210526,,123.866
"1992-12-01",42132465.7077775,113.704400290598,96.3221787376327,2.3,155683865.069617,503950699.275251,,952611739.215666,3.25,3.89489,4.793,4.973,5.56128571428571,17382.112,,124.03
"1993-01-01",42221060.4023354,113.341579499207,96.3054828609892,2.3,155430469.939935,504063149.680183,,954804048.370275,3.25,3.89967,4.59905263157895,4.785,5.50752631578947,16658.832631579,,125.01
"1993-02-01",42240289.7043901,113.438876549874,96.568283962199,2.3,155351594.423438,504793039.12235,,956969101.925159,2.5,3.27632,4.32547368421053,4.49784210526316,5.19047368421053,17036.3405263158,,120.96
"1993-03-01",41756933.4048447,113.636733919978,96.5696411891237,2.3,154606719.409393,503984630.284332,,954753578.46634,2.5,3.24185,4.20365217391304,4.37295652173913,5.22052173913043,18038.5660869565,,117.07
"1993-04-01",42146653.6624551,113.562681348613,96.7460556718111,2.3,155735462.335888,506983027.561629,,962195729.840298,2.5,3.17857,4.48480952380952,4.5902380952381,5.45190476190476,19991.61,,112.445
"1993-05-01",42358707.7917362,113.231690795281,96.6563906488618,2.5,157748312.025417,510205186.705566,,967018433.815763,2.5,3.2066,4.77388888888889,4.82966666666667,5.57855555555556,20631.4855555556,,110.4029
"1993-06-01",42269093.0437854,113.533744714778,96.9976057320124,2.5,157673529.967141,510538773.927426,,968914528.969953,2.5,3.21429,4.71409523809524,4.78304761904762,5.48480952380952,20111.3723809524,,107.34
"1993-07-01",42499272.4179933,113.87352711449,97.5947146167129,2.5,158249255.028855,510356769.439844,,970631610.365668,2.5,3.26278,4.49718181818182,4.49081818181818,5.27890909090909,19980.6804545455,,107.73
"1993-08-01",42489876.6778297,113.999059748041,97.6884010748078,2.5,158823629.017345,511462218.594676,,971774308.674108,2.5,3.12926,4.33140909090909,4.42027272727273,5.24190909090909,20623.3481818182,,103.71
"1993-09-01",42590813.7731518,113.902654428615,97.457302358759,2.6,158005715.815843,511243804.7258,,974245544.819461,1.75,2.85781,4.1455,4.2099,4.9227,20614.562,,105.28499
"1993-10-01",42563189.7453398,114.032192376082,97.158648536338,2.7,159456907.321422,511795638.102315,,977283517.367806,1.75,2.50781,3.92,3.994,4.66865,20128.0435,,106.91899
"1993-11-01",42596818.8522986,114.102214983782,97.072001054483,2.7,159580129.014698,511133716.35043,,978717727.429767,1.75,2.49531,3.7214,3.79075,4.42725,17965.391,,107.80251
"1993-12-01",42538261.2250464,114.222562296291,97.2085522155954,2.8,161368544.092312,511479021.522039,,980951538.916933,1.75,2.44196,3.38957142857143,3.45180952380952,4.09104761904762,17263.230952381,,109.69904
"1994-01-01",42446364.8986502,114.171435267425,97.4124482046985,2.8,161701885.955762,512342029.585774,,983241936.470512,1.75,2.33125,3.5765,3.65335,4.30525,18661.101,182.040733310529,111.50999
"1994-02-01",42489787.1275424,114.207430616385,97.5810756707268,2.9,162831259.808835,512470120.489024,,985891675.290559,1.75,2.24013,3.93936842105263,3.9731052631579,4.59952631578947,19697.9863157895,189.318368818586,106.21053
"1994-03-01",42594199.9738073,114.606759886354,97.909985907599,2.9,163195011.594695,513747400.962215,,988079670.832712,1.75,2.25,4.32322727272727,4.37163636363636,4.9,20021.6577272727,191.115589782466,105.13863
"1994-04-01",42428576.4253813,114.623247921358,97.5829089788454,2.8,164956748.740852,517695641.175361,,993225596.900664,1.75,2.175,4.14725,4.1974,4.64515,19807.6025,193.977830576793,103.52649
"1994-05-01",42339277.9820254,114.85334322159,97.599571552666,2.8,165519641.030355,518147476.505041,,994484849.461066,1.75,2.09046,3.95205263157895,4.00578947368421,4.40105263157895,20303.1957894737,191.614817827988,103.73
"1994-06-01",42487297.592593,114.625545375389,97.4799235731027,2.8,164997912.78366,517755679.187279,,997379631.068927,1.75,2.0625,4.31086363636364,4.27413636363636,4.58754545454545,21014.7577272727,191.204341435003,102.72409
"1994-07-01",42708689.7419008,114.223539041211,97.372022695438,2.9,167403257.2585,520346263.92839,,1002808422.08143,1.75,2.08185,4.40014285714286,4.39752380952381,4.9602380952381,20548.7766666667,195.697393844703,98.49762
"1994-08-01",42914545.5427685,114.303804764918,97.6631944427474,3,167987263.265513,521113002.422738,,1007034015.73026,1.75,2.13043,4.63291304347826,4.74334782608696,5.08978260869565,20603.4682608696,192.169515656346,99.84782
"1994-09-01",42618212.7153306,114.319966434726,97.6314297491224,3,168985026.367479,523490507.333126,,1009915686.11585,1.75,2.18906,4.5553,4.6136,4.98875,19934.1904761905,192.679837658436,98.80699
"1994-10-01",42583488.566631,114.515824029433,97.8922307854432,3,168704793.301499,524635372.735301,,1012720286.48011,1.75,2.2375,4.64525,4.7229,5.01285,19851.6,192.824059093809,98.42151
"1994-11-01",42604153.3837465,114.530053256729,98.0216809417896,2.9,168067799.188312,525153148.103643,,1013242247.16365,1.75,2.26719,4.63255,4.6757,5.0354,19277.2645,193.001562398883,97.9565
"1994-12-01",42714182.0496224,114.216588167214,97.9113889780396,2.9,169922424.940489,526638633.49972,,1018003501.2387,1.75,2.29315,4.53328571428571,4.56466666666667,4.99695238095238,19299.4728571429,189.229617166049,100.1235
"1995-01-01",42670702.067834,114.254399610699,98.0151288959947,3,170458699.475247,528189534.272774,,1019161674.59847,1.75,2.25,4.63057894736842,4.64094736842105,4.97978947368421,18948.4110526316,188.164597335601,99.74526
"1995-02-01",42969227.5564158,113.914922035385,97.8945557546578,3,170709269.056231,530899805.232371,,1024427251.59003,1.75,2.21719,4.5488,4.5521,4.97615,18065.0285,189.018831991273,98.243
"1995-03-01",43086846.3757503,113.599184585999,97.6222764296069,3.1,171036782.267234,531784636.901353,,1027345565.81729,1.75,2.18892,4.10981818181818,4.13604545454545,4.57486363636364,16447.5613636364,201.910009522313,90.78864
"1995-04-01",43186267.6010576,113.453438662455,97.4101626339905,3.1,174218131.165381,533372267.659364,,1030327035.4636,1,1.525,3.5625,3.61965,4.1438,16322.0855,215.189475533203,83.6675
"1995-05-01",43103902.8528831,113.743693275311,97.4969960420107,3,175138555.724526,533493742.96764,,1032672652.6691,1,1.31,3.3611,3.4124,3.98225,16265.895,212.282858912607,85.09699
"1995-06-01",43401853.5460588,113.863571354594,97.6518609637937,3.1,176368761.116386,533532061.991669,,1034801295.45467,1,1.28,3.02059090909091,3.08740909090909,3.62386363636364,15039.4427272727,212.183013303503,84.52954
"1995-07-01",43551291.7655529,113.766821108414,97.5624051966273,3.1,179540790.914899,534299521.6409,,1038111285.30229,1,0.95,2.93242857142857,3.02038095238095,3.48904761904762,16188.6957142857,204.173176662013,87.22143
"1995-08-01",43940908.705875,113.553650267099,97.4565170077592,3.2,182146056.093368,535214954.95767,,1042507272.35578,1,0.88,3.25382608695652,3.27360869565217,3.71330434782609,17410.717826087,189.673375428735,94.54782
"1995-09-01",43851303.5285721,114.099007896415,97.7194260374555,3.2,185772533.671881,537680593.484,,1047980707.5219,0.5,0.57,2.96815,3.0053,3.5683,18097.1575,179.588968909187,100.4875
"1995-10-01",43775858.3769378,113.847280073103,97.2671219875363,3.2,188796835.685021,537868715.70863,,1051680317.90628,0.5,0.47,2.91342857142857,2.9247619047619,3.54252380952381,17951.6652380952,176.926419333068,100.65477
"1995-11-01",43885373.8774086,113.997731332235,97.4234202995605,3.4,191063545.855229,542592873.963135,,1057160487.00194,0.5,0.46,2.9345,2.99125,3.56555,18109.3965,174.685440106502,101.91751
"1995-12-01",44103143.7456531,113.801024890007,97.5061886222104,3.4,192599790.752927,543713138.738104,,1059538947.51341,0.5,0.46,2.9122380952381,2.98757142857143,3.61790476190476,19417.9538095238,175.306701674263,101.81499
"1996-01-01",43952903.2932008,113.533094453445,97.5076389358922,3.5,195425815.682592,544314004.948264,,1058140225.26666,0.5,0.47,3.15605263157895,3.20121052631579,3.736,20497.1884210526,168.273133210683,105.83579
"1996-02-01",44060002.4284674,113.311162192466,97.5095747283943,3.4,197376377.954207,545519917.206064,,1060158689.39557,0.5,0.46,3.23835,3.283,3.77775,20628.6775,167.008422162027,105.7255
"1996-03-01",44233142.2783319,113.276830745458,97.5375998884914,3.2,199042634.59072,547799924.218865,,1062845920.89221,0.5,0.46,3.1975,3.26555,3.8037,20424.2695,166.442630377102,105.81684
"1996-04-01",44549079.5491508,113.444170913158,97.6432818624344,3.4,200897151.77338,548030136.615653,,1064817378.17197,0.5,0.49,3.24214285714286,3.32242857142857,3.84004761904762,21828.7252380952,164.689785239491,107.46333
"1996-05-01",44749054.6060547,113.483222710605,97.6925139680667,3.4,202025684.337164,549980822.21127,,1072385933.14303,0.5,0.47,3.27890476190476,3.37109523809524,3.84938095238095,21770.7342857143,166.597945769042,106.44601
"1996-06-01",44710841.8447939,113.397734993449,97.628417692063,3.4,204812226.840183,553104787.116304,,1077809332.85348,0.5,0.47,3.18545,3.2755,3.77765,22185.516,162.293490620984,108.85799
"1996-07-01",44736553.1586921,113.597408875265,97.9514937287781,3.4,205211789.983725,554069069.894349,,1079880500.6932,0.5,0.48,3.24086956521739,3.31139130434783,3.83269565217391,21558.5082608696,161.350504312776,109.32346
"1996-08-01",44557989.8312917,113.249587869355,97.664209505015,3.3,207032182.70578,555119997.549142,,1082363776.89073,0.5,0.44,3.10827272727273,3.19036363636364,3.73745454545455,20870.3095454545,162.138175229044,107.75182
"1996-09-01",44739609.0100164,113.119924753496,97.6998500358918,3.3,208620113.026869,556607435.512837,,1085479492.96477,0.5,0.47,2.89821052631579,2.97384210526316,3.55173684210526,20823.6226315789,159.542189392329,109.74527
"1996-10-01",44946196.83027,113.026119524502,97.7378849898721,3.4,209138081.036672,557799971.089947,,1089045811.77739,0.5,0.48,2.75990909090909,2.82213636363636,3.44327272727273,21118.9227272727,156.469163423225,112.36093
"1996-11-01",45104746.3272873,113.122048282168,97.9329972259135,3.3,211234384.240972,559376059.502701,,1094527443.90408,0.5,0.48,2.6474,2.731,3.4016,21040.787,155.226640287703,112.257
"1996-12-01",45240176.8424426,113.205494999633,98.1225592626635,3.4,213033991.839664,559613982.078203,,1097474402.25428,0.5,0.49,2.53045,2.6357,3.33905,20178.7315789474,153.895365499644,113.76474
"1997-01-01",45302337.0874219,113.107617695221,98.1369127495771,3.3,215097019.005319,560214577.806935,879712409.829504,1102769417.03829,0.5,0.48,2.53842105263158,2.64147368421053,3.34521052631579,18050.4426315789,149.036212523228,118.0179
"1997-02-01",45163407.5074397,113.111652008117,98.1552897200958,3.4,216602827.07621,561053083.99578,880630726.135831,1104467730.59193,0.5,0.5,2.50078947368421,2.59389473684211,3.25363157894737,18575.5905263158,143.522516109349,123.00842
"1997-03-01",45065551.4051386,112.946227016037,98.0548712051467,3.3,218070540.524135,562664147.955638,884122159.888148,1109165003.29239,0.5,0.51,2.43755,2.5257,3.18575,18244.074,144.80941507114,122.64149
"1997-04-01",45127479.2258116,114.462214486402,99.4990169159711,3.2,218489055.655699,565458363.864349,888817563.611143,1112246377.73115,0.5,0.5,2.30885714285714,2.38604761904762,3.01542857142857,18177.9557142857,144.06611998114,125.5081
"1997-05-01",45493778.5245254,114.136626788423,99.5180985083431,3.4,219884533.369299,566604682.198804,890578165.860102,1112618940.76635,0.5,0.49,2.652,2.73452380952381,3.30019047619048,20045.9328571429,152.541902798451,118.99143
"1997-06-01",45396822.2496625,114.268292497844,99.7570516204164,3.4,221539223.132762,569060336.473257,894458771.421039,1114130117.52645,0.5,0.5,2.56,2.65709523809524,3.23504761904762,20505.540952381,158.310760213374,114.20475
"1997-07-01",45341391.0572112,114.077789724922,99.7690757733564,3.4,221937606.395256,570721290.005644,897563348.970287,1112403144.22357,0.5,0.49,2.38759090909091,2.51631818181818,3.09227272727273,20148.1290909091,158.798894302329,115.15772
"1997-08-01",45254904.7455803,113.913726524273,99.6929341453643,3.4,223934298.198111,572991709.069471,901007929.937753,1116008281.99858,0.5,0.48,2.22519047619048,2.32880952380952,2.95747619047619,19090.7333333333,157.489807427404,117.90097
"1997-09-01",45412504.1972086,114.201673497664,100.024546726771,3.5,224867844.482627,573446831.26674,903696933.138644,1120002858.43957,0.5,0.5,2.1214,2.22905,2.87035,18248.4455,154.993667199793,120.74501
"1997-10-01",45609448.6043463,114.33648427201,100.142311444978,3.5,225193069.735551,574272576.794319,902544854.263358,1126552606.97378,0.5,0.48,1.90140909090909,1.98690909090909,2.63622727272727,17274.7527272727,156.413693640389,121.05909
"1997-11-01",45444601.7480131,114.209017796561,99.9569777185309,3.5,229620994.545048,577150645.302611,907591519.62424,1127750381.46215,0.5,0.49,1.86355555555556,1.94561111111111,2.578,16103.4294444444,151.299379662929,125.27389
"1997-12-01",45192301.6476402,114.106898211018,99.8424277559363,3.5,233327097.979593,581040541.587535,913985472.330519,1131258227.83784,0.5,0.39,1.84609523809524,1.92933333333333,2.56614285714286,15917.0733333333,152.774875886361,129.38158
"1998-01-01",45207525.2715009,113.937144054285,99.8772593520302,3.6,236309191.112991,584979250.617462,919451733.91138,1136112086.50606,0.5,0.44,1.88778947368421,1.96352631578947,2.59257894736842,15929.6910526316,158.36622999621,129.45262
"1998-02-01",44759577.1470527,114.165401180647,100.018428523413,3.6,238864605.538174,588729758.772855,924708345.308266,1139368421.47821,0.5,0.43,1.90089473684211,1.96205263157895,2.58778947368421,16797.6921052632,159.275934434717,126.00156
"1998-03-01",44524017.5814464,114.373076715537,100.201410365808,3.8,237447889.460395,588246774.056027,925859790.85916,1139880914.37359,0.5,0.43,1.75918181818182,1.85504545454545,2.47436363636364,16840.3090909091,153.906459456211,128.69135
"1998-04-01",44536649.5867204,113.98159167716,99.9364712953087,4,235960261.420083,585735220.91608,925203353.663944,1138433614.22911,0.5,0.44,1.76704761904762,1.86085714285714,2.49366666666667,15941.2904761905,148.681205913079,131.66954
"1998-05-01",44579915.47752,114.05637470378,100.053004362876,4.1,237005888.383535,588391419.771876,928848087.280006,1140164876.2833,0.5,0.43,1.51310526315789,1.59884210526316,2.23673684210526,15514.2757894737,146.573354165318,134.99686
"1998-06-01",44586138.9357595,113.854577840525,99.8693420062596,4.1,237369941.050752,588353148.969662,930121708.80591,1141877611.61337,0.5,0.44,1.43463636363636,1.52436363636364,2.1045,15231.2940909091,142.790314975917,140.56728
"1998-07-01",44512982.634238,113.693904561499,99.6452242281853,4.1,239704900.999785,590716478.952836,934313066.584614,1146986707.65551,0.5,0.41,1.58054545454545,1.67381818181818,2.27713636363636,16370.1713636364,141.259348969649,140.73364
"1998-08-01",44235431.066673,113.459532987165,99.3583216329635,4.4,241384358.042674,594839628.56665,938900719.768906,1154008972.16018,0.5,0.43,1.38990476190476,1.48161904761905,2.09519047619048,15243.9795238095,137.287712518606,144.654998
"1998-09-01",44728114.299089,113.569357877762,99.8148774344073,4.3,242108305.420941,595732093.497846,941483917.292273,1156592177.8194,0.25,0.32,1.00875,1.08475,1.65425,14140.6875,146.60663603502,134.59351
"1998-10-01",45036492.6849137,113.749059873256,100.339616914339,4.3,243945570.227883,596745147.158106,941236815.487218,1158256125.07143,0.25,0.24,0.848272727272727,0.889636363636364,1.42204545454545,13486.9059090909,161.039873528895,121.29817
"1998-11-01",45086024.8267303,113.99455782778,100.76126635698,4.5,247025748.414117,601914974.303723,948421106.078953,1160804875.87839,0.25,0.2,0.904473684210526,0.95921052631579,1.56678947368421,14525.8784210526,160.895652093522,120.58157
"1998-12-01",44699114.4883559,113.670289715217,100.444819976778,4.4,247979381.440854,603943535.906922,951530168.911937,1165974540.01338,0.25,0.25,1.40571428571429,1.51080952380952,2.13785714285714,14295.7957142857,163.924302236357,117.62251
"1999-01-01",44272533.2713365,113.355495559763,100.071062915873,4.5,248890822.920309,605604371.00999,953776721.105021,1170600668.61316,0.25,0.23,1.80210526315789,1.91447368421053,2.59242105263158,13831.7468421053,169.049710170385,113.18105
"1999-02-01",43956909.4883162,113.272012024048,99.926198940563,4.6,252390697.718316,608503924.686283,958056489.470467,1174112940.18668,0.25,0.18,1.99978947368421,2.12636842105263,2.919,14180.2163157895,164.490094021282,116.66211
"1999-03-01",44038781.2403474,113.02516209289,99.7890245795945,4.7,257192937.9164,610350854.364093,960429716.4722,1177291674.54377,,0.04,1.68136363636364,1.80677272727273,2.63504545454545,15418.0340909091,162.337866447253,119.77681
"1999-04-01",43982443.7095222,113.128558876809,99.8775360352793,4.7,257823285.037253,608571362.571286,960258490.649701,1180111141.8246,,0.03,1.43071428571429,1.55628571428571,2.38566666666667,16677.6180952381,162.382242273521,119.80524
"1999-05-01",44212778.4533812,112.686584860684,99.6777509386389,4.7,262368523.891277,612240109.237135,964029502.646117,1184791876.2811,,0.03,1.20161111111111,1.32955555555556,2.15094444444444,16505.215,158.998585520538,122.11388
"1999-06-01",44058305.8370961,112.469448861031,99.5781914538325,4.8,265337224.807282,613716077.574196,967105193.639877,1186675906.33903,,0.03,1.51936363636364,1.65863636363636,2.62386363636364,17135.9590909091,160.773618571283,120.90182
"1999-07-01",44022945.671362,112.172654587776,99.5276255762266,4.8,268475914.818616,614247393.815474,968794969.642111,1188298280.32482,,0.03,1.57942857142857,1.69390476190476,2.65385714285714,17983.6766666667,161.838638401731,119.8557
"1999-08-01",44075715.3827032,112.06474091264,99.6101960442182,4.7,271027881.91018,615763991.22242,969930754.031206,1190866837.31726,,0.03,1.75654545454545,1.86590909090909,2.7075,17670.31,170.403172871578,113.40455
"1999-09-01",44050138.9459347,111.999184440955,99.6264202085485,4.6,272814222.198705,615636363.81518,971373305.150548,1191611869.55929,,0.03,1.6241,1.73555,2.5809,17530.905,180.886961827544,107.5715
"1999-10-01",43881041.9225807,112.087818663676,99.6489055858566,4.6,275982364.732184,617990433.720435,973035966.06545,1195213647.95383,,0.02,1.66415,1.701,2.55115,17679.6355,181.563693178141,105.973
"1999-11-01",43998924.4371875,111.907836490682,99.5262345737598,4.6,276795939.537192,619272871.850212,975865982.168628,1198099665.26085,,0.03,1.75155,1.77315,2.54545,18443.678,183.538417447096,104.956
"1999-12-01",44080985.6402311,111.658605989431,99.3005576648757,4.7,278727704.703936,620055243.533966,977471042.562828,1200474143.39161,,0.02,1.76933333333333,1.74819047619048,2.46433333333333,18405.0923809524,186.933168156647,102.68
"2000-01-01",44432775.3230118,111.608670736542,99.3373493042074,4.7,280888976.392128,621249589.201621,978104792.585168,1202997009.32666,,0.02,1.69384210526316,1.70773684210526,2.33863157894737,18941.6078947368,180.798210175007,105.16263
"2000-02-01",44582270.372012,111.53851789157,99.3147463007419,4.9,283045403.747913,621043345.587898,979160856.674374,1205106136.03486,,0.03,1.74645,1.7988,2.37545,19685.533,173.509480710383,109.30952
"2000-03-01",44775202.3049765,111.383329914975,99.2757021501009,4.9,284370163.358917,622285185.685394,980966274.30995,1208916808.92159,,0.02,1.71590909090909,1.81413636363636,2.2755,19834.7195454545,179.466935386948,106.70682
"2000-04-01",44751538.4474763,111.127204808451,99.1007227602734,4.8,287940925.81222,626244541.746236,985115103.021334,1216514680.15925,,0.02,1.67035,1.74925,2.1217,19517.672,181.951981657992,105.484
"2000-05-01",44487366.9364719,111.071856104167,99.0003973370366,4.6,288060906.176875,625558062.429001,984161200.249734,1220832414.19772,,0.02,1.6319,1.69715,2.14255,17039.9715,180.354451912321,108.108
"2000-06-01",44596942.6160518,110.949967279189,98.9839040625303,4.7,288298867.797942,625328996.170005,984110349.545666,1225037135.70959,,0.02,1.61877272727273,1.67513636363636,2.09531818181818,16969.2822727273,181.68572670038,106.23
"2000-07-01",44542888.6354159,110.950518292209,99.0031935520714,4.7,288532174.222189,626358001.206635,985161580.150696,1228716576.86112,,0.02,1.6367,1.69925,2.1708,16959.9345,178.67926447068,107.897
"2000-08-01",44758900.1326746,110.872418636147,99.0530075031434,4.6,287812039.648895,626957302.914979,985516093.38509,1231350308.53562,0.25,0.16,1.67952173913043,1.74852173913043,2.22830434782609,16329.8913043478,179.799754083963,108.07304
"2000-09-01",44310963.2319095,110.676156647376,98.7251513127865,4.7,286681643.417643,627839027.309038,986546563.660487,1232047460.35865,0.25,0.25,1.79145,1.8707,2.39165,16168.286,182.695276747992,106.752
"2000-10-01",44490504.3290547,110.39741619207,98.5677706692809,4.7,289869798.136777,630653861.521863,988371033.306431,1234304099.01629,0.25,0.25,1.72004761904762,1.82052380952381,2.48809523809524,15311.6980952381,181.474941525604,108.36476
"2000-11-01",44743310.1736666,110.474311749861,98.7105848407476,4.7,289849311.732966,630932376.384429,987464135.567611,1233927643.75041,0.25,0.25,1.63555,1.7488,2.3739,14760.875,180.676176652768,108.8925
"2000-12-01",45220777.4972784,110.523466514565,98.8704296528868,4.8,291711722.679397,632990207.761505,988693732.043029,1234564807.9257,0.25,0.24,1.52547619047619,1.62471428571429,2.2097619047619,14409.7352380952,174.286057670084,112.20571
"2001-01-01",45086725.5849567,110.872859421082,99.0143452549868,4.8,293832343.062689,635032262.955827,988345440.309685,1239069836.71878,0.25,0.25,1.40047368421053,1.50268421052632,2.06215789473684,13720.9473684211,165.588395721431,117.09526
"2001-02-01",45444281.5573427,110.68772749118,98.9934908261624,4.7,295468643.151052,637114452.419478,989062658.165054,1244199625.43517,0.15,0.25,1.29321052631579,1.40168421052632,1.922,13266.2731578947,166.154187506356,116.03737
"2001-03-01",45115696.8577006,110.300276871607,98.6444188539184,4.8,298574278.465063,638055529.181782,989229755.620751,1248590522.51669,0.15,0.11,1.06690476190476,1.17852380952381,1.65295238095238,12708.4671428571,160.185638873224,121.12429
"2001-04-01",44829176.5524783,109.905323543022,98.4257824830571,4.8,303864029.730445,640775098.566223,990975676.722495,1255574160.14283,,0.02,1.22435,1.3463,1.92495,13411.836,158.222008560836,123.8275
"2001-05-01",44447979.4099743,109.724916885977,98.3169709821702,4.9,307731017.880978,641787884.039605,990854707.57259,1255826447.11622,,0.02,1.118,1.28161904761905,1.93461904761905,13975.5457142857,160.862370223821,121.93
